country,year,urbanization
GEO,2015,0.573803800455672
GEO,2016,0.576984032005062
GEO,2017,0.579996827205757
GEO,2018,0.583038181862576
GEO,2019,0.586304091780343
GEO,2020,0.589990552763878
GEO,2021,0.594293560618005
GEO,2022,0.6001016226791149
GHA,2009,0.501111250897099
GHA,2010,0.507296926788704
GHA,2011,0.513304086646488
GHA,2012,0.519197918381031
GHA,2013,0.524985794475913
GHA,2014,0.5306633987971481
GHA,2015,0.536226415210752
GHA,2016,0.5416705275827399
GHA,2017,0.546991419779128
GHA,2018,0.55218477566593
GHA,2019,0.557246279109161
GHA,2020,0.562171613974837
GHA,2021,0.566952556826536
GHA,2022,0.57250609602871
GIN,2009,0.335352385165154
GIN,2010,0.338075426880206
GIN,2011,0.340732054685603
GIN,2012,0.343313936933767
GIN,2013,0.345812741977122
GIN,2014,0.348177920826682
GIN,2015,0.350373191833496
GIN,2016,0.353100280761719
GIN,2017,0.355827331542969
GIN,2018,0.35855438232421905
GIN,2019,0.361281547546387
GIN,2020,0.364802208060551
GIN,2021,0.368502178436256
GIN,2022,0.372384967469106
GMB,2009,0.5533792863452089
GMB,2010,0.560110896605662
GMB,2011,0.566696692994225
GMB,2012,0.573207304207091
GMB,2013,0.57970305611505
GMB,2014,0.586141799655551
GMB,2015,0.592458499408388
GMB,2016,0.5986524724865631
GMB,2017,0.60471712657237
GMB,2018,0.6106458693481069
GMB,2019,0.61643210849607
GMB,2020,0.622069251698555
GMB,2021,0.6275507066378591
GMB,2022,0.632869880996278
GNB,2009,0.396716434222135
GNB,2010,0.40009559631347696
GNB,2011,0.404391136169434
GNB,2012,0.40868602752685496
GNB,2013,0.41297637939453097
GNB,2014,0.417271995544434
GNB,2015,0.421568145751953
GNB,2016,0.42586109161377
GNB,2017,0.430155792236328
GNB,2018,0.434449081420898
GNB,2019,0.438745574951172
GNB,2020,0.443038330078125
GNB,2021,0.447334136962891
GNB,2022,0.451627159118652
GNQ,2009,0.504722820636069
GNQ,2010,0.5312188065291761
GNQ,2011,0.559743349096911
GNQ,2012,0.590106940671203
GNQ,2013,0.622120073583984
GNQ,2014,0.655593240167184
GNQ,2015,0.68951270615355
GNQ,2016,0.6925326985305099
GNQ,2017,0.695516019132985
GNQ,2018,0.698396623666175
GNQ,2019,0.701175419547293
GNQ,2020,0.703853314193247
GNQ,2021,0.706431215020592
GNQ,2022,0.708910029445467
GRC,2009,0.7601749627225349
GRC,2010,0.763631476983077
GRC,2011,0.766352609929407
GRC,2012,0.768679797449322
GRC,2013,0.770951999650171
GRC,2014,0.773130486275866
GRC,2015,0.775194426317545
GRC,2016,0.777122988766348
GRC,2017,0.778895342613411
GRC,2018,0.780490656849874
GRC,2019,0.781888100466875
GRC,2020,0.783066842455552
GRC,2021,0.783884898647442
GRC,2022,0.785502190980809
GRD,2009,0.358877990260417
GRD,2010,0.358743359481443
GRD,2011,0.358601091092326
GRD,2012,0.358652755773132
GRD,2013,0.35879224262377796
GRD,2014,0.359014624346562
GRD,2015,0.359319491111708
GRD,2016,0.359706014181883
GRD,2017,0.360173296416579
GRD,2018,0.360720421424532
GRD,2019,0.361346465679904
GRD,2020,0.36205050251578796
GRD,2021,0.36283160370690803
GRD,2022,0.363688840183487
GRL,2009,0.8385561370849609
GRL,2010,0.842784881591797
GRL,2011,0.845286026000977
GRL,2012,0.848864593505859
GRL,2013,0.853725891113281
GRL,2014,0.856772384643555
GRL,2015,0.8604625701904299
GRL,2016,0.862261047363281
GRL,2017,0.863915557861328
GRL,2018,0.8672509765625
GRL,2019,0.8702178955078119
GRL,2020,0.872840881978115
GRL,2021,0.8754520176136781
GRL,2022,0.878049405256832
GTM,2009,0.507420420912045
GTM,2010,0.513270380592706
GTM,2011,0.5186574698994231
GTM,2012,0.5235233851760001
GTM,2013,0.527809822766245
GTM,2014,0.531458479013964
GTM,2015,0.534411050262961
GTM,2016,0.536609232857043
GTM,2017,0.537994723140017
GTM,2018,0.53845962303542
GTM,2019,0.5418822672679741
GTM,2020,0.545483167911628
GTM,2021,0.549047071553758
GTM,2022,0.552581228215265
GUM,2009,0.9406732236334879
GUM,2010,0.9407651732673079
GUM,2011,0.940771054436498
GUM,2012,0.940777276704115
GUM,2013,0.9407827514038619
GUM,2014,0.9407874767825569
GUM,2015,0.9407914510870199
GUM,2016,0.94079467256407
GUM,2017,0.940797139460527
GUM,2018,0.9407988500232101
GUM,2019,0.9407998024989389
GUM,2020,0.940804991087801
GUM,2021,0.940884327694075
GUM,2022,0.9410682618420461
GUY,2009,0.26620074648793
GUY,2010,0.264592185137368
GUY,2011,0.263999996185303
GUY,2012,0.263999996185303
GUY,2013,0.26400389135366903
GUY,2014,0.264018152016157
GUY,2015,0.264043918297579
GUY,2016,0.264080892882899
GUY,2017,0.26412905546573
GUY,2018,0.264188378517884
GUY,2019,0.264258834773058
GUY,2020,0.26434039735367604
GUY,2021,0.26443303961947
GUY,2022,0.26453673506818304
HND,2009,0.506740175729851
HND,2010,0.513273733161098
HND,2011,0.519908892304951
HND,2012,0.526641557109031
HND,2013,0.53356379133253
HND,2014,0.538768089124249
HND,2015,0.543828473751434
HND,2016,0.548868414578857
HND,2017,0.553877322339915
HND,2018,0.558852577716247
HND,2019,0.5637915613897659
HND,2020,0.568691654042685
HND,2021,0.573550236357547
HND,2022,0.578364689017254
HRV,2009,0.5530966402506821
HRV,2010,0.552824979327886
HRV,2011,0.552773793281248
HRV,2012,0.5530428886248729
HRV,2013,0.553659479687433
HRV,2014,0.554591834926844
HRV,2015,0.555812594509004
HRV,2016,0.557294398599808
HRV,2017,0.559009887365155
HRV,2018,0.56093170097094
HRV,2019,0.56303247958306
HRV,2020,0.565284863367411
HRV,2021,0.567683502560171
HRV,2022,0.569977571733605
HTI,2009,0.453786413995138
HTI,2010,0.460679741838751
HTI,2011,0.467523749519985
HTI,2012,0.474314843495779
HTI,2013,0.481049430223048
HTI,2014,0.487723916158687
HTI,2015,0.49433470775957195
HTI,2016,0.50087821148256
HTI,2017,0.50735083378449
HTI,2018,0.51374898112219
HTI,2019,0.520069059952475
HTI,2020,0.526307476732151
HTI,2021,0.532460637918026
HTI,2022,0.538524949966907
HUN,2009,0.684592590332031
HUN,2010,0.6953054809570309
HUN,2011,0.6947799340820311
HUN,2012,0.6957723266601561
HUN,2013,0.6992776362666381
HUN,2014,0.703071053512008
HUN,2015,0.7048477172851559
HUN,2016,0.704733810424805
HUN,2017,0.7045425415039059
HUN,2018,0.7047117614746089
HUN,2019,0.7045652770996089
HUN,2020,0.7029173278808589
HUN,2021,0.7020592753314131
HUN,2022,0.7015850642434449
IDN,2009,0.49167757981329996
IDN,2010,0.498521375148888
IDN,2011,0.504830017089844
IDN,2012,0.5115939331054691
IDN,2013,0.518307495117188
IDN,2014,0.525002136230469
IDN,2015,0.531720771789551
IDN,2016,0.53812557220459
IDN,2017,0.544541015625
IDN,2018,0.550956840515137
IDN,2019,0.557382049560547
IDN,2020,0.562785287648768
IDN,2021,0.568761702464027
IDN,2022,0.574934704226599
IMN,2009,0.517305375428215
IMN,2010,0.519396170300917
IMN,2011,0.520246324097527
IMN,2012,0.5205553173226289
IMN,2013,0.520804107092926
IMN,2014,0.520997913403899
IMN,2015,0.521164840474526
IMN,2016,0.521331532169475
IMN,2017,0.521498415744309
IMN,2018,0.5216518938645379
IMN,2019,0.521789898247578
IMN,2020,0.521909519786866
IMN,2021,0.5219995596606339
IMN,2022,0.521955609162662
IND,2009,0.305185314023263
IND,2010,0.309042190810094
IND,2011,0.312746502853309
IND,2012,0.315898935604399
IND,2013,0.319096789235237
IND,2014,0.322288233408821
IND,2015,0.325472990022299
IND,2016,0.328650780972823
IND,2017,0.331821328157539
IND,2018,0.334984353473598
IND,2019,0.338139578818147
IND,2020,0.341286726088333
IND,2021,0.34442551718130404
IND,2022,0.347555673994206
IRL,2009,0.616421022728798
IRL,2010,0.618910689348512
IRL,2011,0.620872735820277
IRL,2012,0.622529318511038
IRL,2013,0.624047157756118
IRL,2014,0.62535401730577
IRL,2015,0.626392123492764
IRL,2016,0.627229399123734
IRL,2017,0.629035196521232
IRL,2018,0.630844503476779
IRL,2019,0.632737009154127
IRL,2020,0.6347133667249151
IRL,2021,0.636774229356985
IRL,2022,0.638920250215059
IRN,2009,0.6999007683587
IRN,2010,0.7060926267743859
IRN,2011,0.71204050944517
IRN,2012,0.7176336340412939
IRN,2013,0.723030873515412
IRN,2014,0.7283240703852231
IRN,2015,0.733561403575949
IRN,2016,0.738796100096595
IRN,2017,0.7440118408203119
IRN,2018,0.748034286499023
IRN,2019,0.752038879394531
IRN,2020,0.755986404418945
IRN,2021,0.759926376342773
IRN,2022,0.763342208862305
IRQ,2009,0.6897423285052839
IRQ,2010,0.690582953378474
IRQ,2011,0.6912522338699161
IRQ,2012,0.692222213745117
IRQ,2013,0.69444450378418
IRQ,2014,0.6966666412353519
IRQ,2015,0.69920524597168
IRQ,2016,0.699123778259643
IRQ,2017,0.698944511190753
IRQ,2018,0.6987651488658421
IRQ,2019,0.6986833953857421
IRQ,2020,0.6986831665039059
IRQ,2021,0.698682708740234
IRQ,2022,0.698682861328125
ISL,2009,0.934441340553707
ISL,2010,0.934588348107886
ISL,2011,0.9341106112427
ISL,2012,0.93514892578125
ISL,2013,0.9361667251586919
ISL,2014,0.936196716315805
ISL,2015,0.9372791976856599
ISL,2016,0.937822647094726
ISL,2017,0.937718982310092
ISL,2018,0.938526667025487
ISL,2019,0.9397708474161309
ISL,2020,0.941367102874722
ISL,2021,0.942108206403841
ISL,2022,0.9417870712280281
ISR,2009,
ISR,2010,
ISR,2011,
ISR,2012,
ISR,2013,
ISR,2014,
ISR,2015,
ISR,2016,
ISR,2017,
ISR,2018,
ISR,2019,
ISR,2020,
ISR,2021,
ISR,2022,
ITA,2009,0.680494239486665
ITA,2010,0.6821637418298571
ITA,2011,0.684015073889511
ITA,2012,0.6876087942352591
ITA,2013,0.6930739899160759
ITA,2014,0.6958076386148789
ITA,2015,0.6961000061035161
ITA,2016,0.695969232525286
ITA,2017,0.695180784259382
ITA,2018,0.694800033569336
ITA,2019,0.695050010681153
ITA,2020,0.6951874923706061
ITA,2021,0.694812507629394
ITA,2022,0.694839779766539
JAM,2009,0.535618180258738
JAM,2010,0.537535679480806
JAM,2011,0.53956586109128
JAM,2012,0.542478817703732
JAM,2013,0.5454881981198301
JAM,2014,0.548660395670395
JAM,2015,0.5519952480149241
JAM,2016,0.55549259277615
JAM,2017,0.5591522675483069
JAM,2018,0.56297410990325
JAM,2019,0.566957957395074
JAM,2020,0.571103647563627
JAM,2021,0.575411017937226
JAM,2022,0.579879906034775
JOR,2009,0.811117480967305
JOR,2010,0.8226010838870841
JOR,2011,0.8355050438250641
JOR,2012,0.849592629639423
JOR,2013,0.864627110188335
JOR,2014,0.8803717543299779
JOR,2015,0.8988813919391331
JOR,2016,0.9056272794707
JOR,2017,0.908764609714428
JOR,2018,0.912008859099729
JOR,2019,0.9151596649250701
JOR,2020,0.918216722992319
JOR,2021,0.92117972910453
JOR,2022,0.9240483790661629
JPN,2009,0.901131158718189
JPN,2010,0.906228586840649
JPN,2011,0.908631654434251
JPN,2012,0.910265277326652
JPN,2013,0.911516595654317
JPN,2014,0.912548945132333
JPN,2015,0.913532644103625
JPN,2016,0.9145412548521421
JPN,2017,0.915498419685883
JPN,2018,0.916377318609728
JPN,2019,0.9171642078981069
JPN,2020,0.917809926267889
JPN,2021,0.918741049279527
JPN,2022,0.9197765324284061
KAZ,2009,0.5411671447488849
KAZ,2010,0.542054127497102
KAZ,2011,0.543996086425518
KAZ,2012,0.5469208192838
KAZ,2013,0.550779764821252
KAZ,2014,0.555524361787178
KAZ,2015,0.561106048930882
KAZ,2016,0.567476265001667
KAZ,2017,0.574586448748837
KAZ,2018,0.582388038921695
KAZ,2019,0.590832474269546
KAZ,2020,0.599871193541692
KAZ,2021,0.61030254280267
KAZ,2022,0.61444157327248
KEN,2009,0.318603086707305
KEN,2010,0.318713287706458
KEN,2011,0.318673949025409
KEN,2012,0.318558130142761
KEN,2013,0.318324454433988
KEN,2014,0.31793154527456297
KEN,2015,0.31733802603995803
KEN,2016,0.316502520105647
KEN,2017,0.315383650847102
KEN,2018,0.313940041639796
KEN,2019,0.31189556642113503
KEN,2020,0.312063494632616
KEN,2021,0.312879334021971
KEN,2022,0.314307820066946
KGZ,2009,0.352815523593591
KGZ,2010,0.35267768240398
KGZ,2011,0.35246650796198403
KGZ,2012,0.35218916221918
KGZ,2013,0.351850529225105
KGZ,2014,0.351455493029297
KGZ,2015,0.351008937681291
KGZ,2016,0.350515747230627
KGZ,2017,0.349980805726839
KGZ,2018,0.349408997219466
KGZ,2019,0.34880520575804397
KGZ,2020,0.348174315392111
KGZ,2021,0.347521210171204
KGZ,2022,0.34700305349774296
KHM,2009,0.20197972872651898
KHM,2010,0.211232251168762
KHM,2011,0.22382478853127602
KHM,2012,0.239411047582349
KHM,2013,0.25764473509027097
KHM,2014,0.27817955782333104
KHM,2015,0.300669222549819
KHM,2016,0.324767436038024
KHM,2017,0.350127905056235
KHM,2018,0.376404336372742
KHM,2019,0.395830241256026
KHM,2020,0.39832658030921997
KHM,2021,0.40109185812884696
KHM,2022,0.40374616187367995
KIR,2009,0.473510238975116
KIR,2010,0.48460383956471803
KIR,2011,0.491228169536795
KIR,2012,0.495800786695548
KIR,2013,0.499687043258795
KIR,2014,0.5039093089223851
KIR,2015,0.5095419704020641
KIR,2016,0.5177105530023209
KIR,2017,0.529734697275451
KIR,2018,0.545004023142497
KIR,2019,0.562846727145489
KIR,2020,0.584123714112748
KIR,2021,0.5963646453019851
KIR,2022,0.6057391265594191
KNA,2009,0.314311032932653
KNA,2010,0.313056125693165
KNA,2011,0.31200064837964603
KNA,2012,0.312035138804223
KNA,2013,0.312131485582887
KNA,2014,0.312290015317909
KNA,2015,0.312513929695583
KNA,2016,0.312806171906169
KNA,2017,0.313169642505921
KNA,2018,0.313607229995076
KNA,2019,0.314121818392285
KNA,2020,0.314716289738952
KNA,2021,0.315393525093972
KNA,2022,0.316156404983167
KOR,2009,0.8192450450840021
KOR,2010,0.819685075986486
KOR,2011,0.8196154080863759
KOR,2012,0.819087898200378
KOR,2013,0.818269383502703
KOR,2014,0.817315682816954
KOR,2015,0.8163948986067799
KOR,2016,0.815559241797057
KOR,2017,0.8147103042998399
KOR,2018,0.813823523035196
KOR,2019,0.812901063535619
KOR,2020,0.811759595622913
KOR,2021,0.811616526507785
KOR,2022,0.8116249416268729
KWT,2009,1.0
KWT,2010,1.0
KWT,2011,1.0
KWT,2012,1.0
KWT,2013,1.0
KWT,2014,1.0
KWT,2015,1.0
KWT,2016,1.0
KWT,2017,1.0
KWT,2018,1.0
KWT,2019,1.0
KWT,2020,1.0
KWT,2021,1.0
KWT,2022,1.0
LAO,2009,0.300420311503825
LAO,2010,0.30646860089017197
LAO,2011,0.312146877128668
LAO,2012,0.317422801040872
LAO,2013,0.322264033448341
LAO,2014,0.326638235172635
LAO,2015,0.331240204432199
LAO,2016,0.338267455533474
LAO,2017,0.34511534644421604
LAO,2018,0.35205007003201305
LAO,2019,0.359072880879451
LAO,2020,0.366185033569111
LAO,2021,0.37338778268357
LAO,2022,0.380682382805397
LBN,2009,0.8745586780918779
LBN,2010,0.8763921928106789
LBN,2011,0.878270813653079
LBN,2012,0.8801950668080749
LBN,2013,0.882165478464663
LBN,2014,0.884182574811842
LBN,2015,0.886246882038608
LBN,2016,0.88835892633396
LBN,2017,0.890519233886895
LBN,2018,0.8927283308864099
LBN,2019,0.894986743521503
LBN,2020,0.8972949979811701
LBN,2021,0.89965362045441
LBN,2022,0.90206313713022
LBR,2009,0.476245255922562
LBR,2010,0.48140751705790696
LBR,2011,0.486583302770849
LBR,2012,0.49177324763952596
LBR,2013,0.496977986242077
LBR,2014,0.502198153156642
LBR,2015,0.507434382961363
LBR,2016,0.512687310234384
LBR,2017,0.517957569553849
LBR,2018,0.523245795497906
LBR,2019,0.5285526226447
LBR,2020,0.533878685572381
LBR,2021,0.539224618859098
LBR,2022,0.544591057083
LBY,2009,0.8813458251953119
LBY,2010,0.881177139282227
LBY,2011,0.880970458984375
LBY,2012,0.880727920532227
LBY,2013,0.880451431274414
LBY,2014,0.8801420593261721
LBY,2015,0.878159103393555
LBY,2016,0.878160056703177
LBY,2017,0.878166729870528
LBY,2018,0.87818484275334
LBY,2019,0.878220115209342
LBY,2020,0.8782782670962629
LBY,2021,0.878365018271835
LBY,2022,0.878486088593786
LCA,2009,0.189805947108213
LCA,2010,0.185125070971313
LCA,2011,0.184743479557314
LCA,2012,0.186193081275177
LCA,2013,0.18925837099994802
LCA,2014,0.19391544590472598
LCA,2015,0.200204288176073
LCA,2016,0.208164880000551
LCA,2017,0.21783720356472
LCA,2018,0.229261241055144
LCA,2019,0.242476974658382
LCA,2020,0.257524386560998
LCA,2021,0.27444345894955097
LCA,2022,0.29097678526675996
LIE,2009,0.14431485229868402
LIE,2010,0.144154354105611
LIE,2011,0.144099998474121
LIE,2012,0.144124545370445
LIE,2013,0.144201755971624
LIE,2014,0.144336985145967
LIE,2015,0.144535587761782
LIE,2016,0.14480291868737902
LIE,2017,0.145144332791067
LIE,2018,0.145565184941154
LIE,2019,0.146070830005951
LIE,2020,0.146666622853765
LIE,2021,0.146989159370696
LIE,2022,0.14692307007153801
LKA,2009,0.16742813640559198
LKA,2010,0.172486209380693
LKA,2011,0.17788119281796402
LKA,2012,0.182617686748284
LKA,2013,0.184323136480916
LKA,2014,0.186153877203724
LKA,2015,0.18796256612131
LKA,2016,0.189747679368162
LKA,2017,0.19150769307808801
LKA,2018,0.193241083384127
LKA,2019,0.194946326418437
LKA,2020,0.196621898312161
LKA,2021,0.19826627519526901
LKA,2022,0.199877933196367
LSO,2009,0.262591028264855
LSO,2010,0.274004815007995
LSO,2011,0.286150355175921
LSO,2012,0.29897034005545303
LSO,2013,0.312407460933407
LSO,2014,0.326404409096604
LSO,2015,0.340903875831861
LSO,2016,0.355077950709441
LSO,2017,0.36528364806884606
LSO,2018,0.37569092747415
LSO,2019,0.386040920446259
LSO,2020,0.39632930542553196
LSO,2021,0.406551760851997
LSO,2022,0.416703965165322
LTU,2009,0.667816619873047
LTU,2010,0.667712860107422
LTU,2011,0.667518340055756
LTU,2012,0.668536758422852
LTU,2013,0.6700920867919921
LTU,2014,0.6715149376280231
LTU,2015,0.6722824859619141
LTU,2016,0.671894226074219
LTU,2017,0.671012954711914
LTU,2018,0.671464742010457
LTU,2019,0.67245735168457
LTU,2020,0.674254608154297
LTU,2021,0.6819121170043949
LTU,2022,0.682866452426813
LUX,2009,0.8803790760279491
LUX,2010,0.8848791681657999
LUX,2011,0.8895628148372541
LUX,2012,0.8944057680172919
LUX,2013,0.8994137466797051
LUX,2014,0.904577807676859
LUX,2015,0.909893679353068
LUX,2016,0.9153570900526491
LUX,2017,0.9209637681199161
LUX,2018,0.926709441899184
LUX,2019,0.9325898397347671
LUX,2020,0.938600689970981
LUX,2021,0.945861743396533
LUX,2022,0.947605400940185
LVA,2009,0.678323653539295
LVA,2010,0.678270681752453
LVA,2011,0.678266897008267
LVA,2012,0.6783316389422189
LVA,2013,0.67847334482933
LVA,2014,0.6786860353649441
LVA,2015,0.678965395668259
LVA,2016,0.679307110858472
LVA,2017,0.6797068660547789
LVA,2018,0.680160346376376
LVA,2019,0.6806632369424599
LVA,2020,0.681211222872228
LVA,2021,0.6818087914636931
LVA,2022,0.682570218109034
MAR,2009,0.577306189138977
MAR,2010,0.583287516486646
MAR,2011,0.58902576690412
MAR,2012,0.594348555979895
MAR,2013,0.599083499302469
MAR,2014,0.603030486171654
MAR,2015,0.606417124737154
MAR,2016,0.6096576565371791
MAR,2017,0.612761057031842
MAR,2018,0.615695822753314
MAR,2019,0.618430450233765
MAR,2020,0.620933436005366
MAR,2021,0.623173276600289
MAR,2022,0.6251184685507031
MCO,2009,1.0
MCO,2010,1.0
MCO,2011,1.0
MCO,2012,1.0
MCO,2013,1.0
MCO,2014,1.0
MCO,2015,1.0
MCO,2016,1.0
MCO,2017,1.0
MCO,2018,1.0
MCO,2019,1.0
MCO,2020,1.0
MCO,2021,1.0
MCO,2022,1.0
MDA,2009,0.39325534820556596
MDA,2010,0.392804946899414
MDA,2011,0.39346916198730497
MDA,2012,0.39361419677734405
MDA,2013,0.394275512695312
MDA,2014,0.396298484802246
MDA,2015,0.396954040527344
MDA,2016,0.397373237609863
MDA,2017,0.399736557006836
MDA,2018,0.403258094787598
MDA,2019,0.40772289276122997
MDA,2020,0.413368530273438
MDA,2021,0.418115425109863
MDA,2022,0.424048843383789
MDG,2009,0.275933392025561
MDG,2010,0.278651684949103
MDG,2011,0.281336807024963
MDG,2012,0.28398803287108104
MDG,2013,0.286604637105393
MDG,2014,0.289185894345838
MDG,2015,0.291731079210354
MDG,2016,0.29423946631687803
MDG,2017,0.29671033028335
MDG,2018,0.299181125346909
MDG,2019,0.303046972370204
MDG,2020,0.307019474167548
MDG,2021,0.311137123216036
MDG,2022,0.315397813465886
MDV,2009,0.363718272129661
MDV,2010,0.367646137762553
MDV,2011,0.371274623517731
MDV,2012,0.37475963433544
MDV,2013,0.378257075155926
MDV,2014,0.381938859868107
MDV,2015,0.38577151071529103
MDV,2016,0.389560872317815
MDV,2017,0.3932787719143
MDV,2018,0.396923354428279
MDV,2019,0.40049276478328205
MDV,2020,0.40398514790283896
MDV,2021,0.407398648710483
MDV,2022,0.410641769690663
MEX,2009,0.765143930040295
MEX,2010,0.765244441414713
MEX,2011,0.765667802279537
MEX,2012,0.766585199140734
MEX,2013,0.767955768077952
MEX,2014,0.7697413670917661
MEX,2015,0.771903854182753
MEX,2016,0.7744050873514859
MEX,2017,0.777206924598541
MEX,2018,0.780271223924494
MEX,2019,0.7835598433299199
MEX,2020,0.78677960602824
MEX,2021,0.789324007418057
MEX,2022,0.79199683215791
MHL,2009,0.729115832892586
MHL,2010,0.7341156587618091
MHL,2011,0.738553711172585
MHL,2012,0.742705132518924
MHL,2013,0.746790601806083
MHL,2014,0.750790555372177
MHL,2015,0.7547025682073629
MHL,2016,0.7585242153017959
MHL,2017,0.762253071645634
MHL,2018,0.765886712229035
MHL,2019,0.7694227120421541
MHL,2020,0.77285864607515
MHL,2021,0.776163157431143
MHL,2022,0.779855966195187
MKD,2009,0.580280165522288
MKD,2010,0.5812068155412909
MKD,2011,0.582409503926967
MKD,2012,0.583924217811729
MKD,2013,0.58578694432799
MKD,2014,0.588033670608162
MKD,2015,0.590700383784659
MKD,2016,0.5938230709898911
MKD,2017,0.597437719356273
MKD,2018,0.601580316016216
MKD,2019,0.606286848102132
MKD,2020,0.611593302746435
MKD,2021,0.616841975628139
MKD,2022,0.619530566607267
MLI,2009,0.226557955217884
MLI,2010,0.23135946182489397
MLI,2011,0.236379674039304
MLI,2012,0.24160616884858802
MLI,2013,0.247033626854883
MLI,2014,0.252656728660325
MLI,2015,0.25847015486705
MLI,2016,0.264468586077195
MLI,2017,0.270646702892896
MLI,2018,0.276999185916288
MLI,2019,0.283520715749509
MLI,2020,0.29020597299469303
MLI,2021,0.297049638253978
MLI,2022,0.304015705681899
MLT,2009,0.9414237444903619
MLT,2010,0.942412435620154
MLT,2011,0.943155916422812
MLT,2012,0.943626256493653
MLT,2013,0.9439065678562061
MLT,2014,0.94412512773898
MLT,2015,0.944387696268011
MLT,2016,0.944800033569336
MLT,2017,0.9456918063303139
MLT,2018,0.9472423732617059
MLT,2019,0.9493320325246439
MLT,2020,0.951841082280263
MLT,2021,0.9551453436170451
MLT,2022,0.9560031551328789
MMR,2009,0.290033937270962
MMR,2010,0.291415329218024
MMR,2011,0.292724765136213
MMR,2012,0.293956289363345
MMR,2013,0.295103946237239
MMR,2014,0.29616434211646203
MMR,2015,0.29716682119168203
MMR,2016,0.29812916558209396
MMR,2017,0.299051727703437
MMR,2018,0.29993574050729
MMR,2019,0.300782436945232
MMR,2020,0.301593049968842
MMR,2021,0.302368812529698
MMR,2022,0.30311095757938
MNE,2009,0.6411314688723251
MNE,2010,0.643069625751293
MNE,2011,0.6442109148358109
MNE,2012,0.645244008658951
MNE,2013,0.646252987959653
MNE,2014,0.647232143772459
MNE,2015,0.648181652937171
MNE,2016,0.649101692293409
MNE,2017,0.649992438680584
MNE,2018,0.650854068937869
MNE,2019,0.651686759904159
MNE,2020,0.6524906884180269
MNE,2021,0.653266031317675
MNE,2022,0.6540129654408661
MNG,2009,0.673659050254095
MNG,2010,0.678298018313254
MNG,2011,0.6791960587986761
MNG,2012,0.679522782537785
MNG,2013,0.679776750055915
MNG,2014,0.679941357229626
MNG,2015,0.6799999999060949
MNG,2016,0.679776754820979
MNG,2017,0.679260583223672
MNG,2018,0.678683444833372
MNG,2019,0.678277299551557
MNG,2020,0.680894771770775
MNG,2021,0.6921532440185549
MNG,2022,0.69783805847168
MOZ,2009,0.307715592059159
MOZ,2010,0.309861779822921
MOZ,2011,0.312062230032794
MOZ,2012,0.314315251735105
MOZ,2013,0.316619153976179
MOZ,2014,0.318972245802342
MOZ,2015,0.32137283625991797
MOZ,2016,0.32381923439523397
MOZ,2017,0.326274411492675
MOZ,2018,0.329902559073541
MOZ,2019,0.334177241517032
MOZ,2020,0.33904400641628496
MOZ,2021,0.344499259401554
MOZ,2022,0.35053663804794505
MRT,2009,0.447591814741371
MRT,2010,0.459541923109942
MRT,2011,0.471350407023691
MRT,2012,0.48273244735152504
MRT,2013,0.493553973225913
MRT,2014,0.504694791226856
MRT,2015,0.516680350049622
MRT,2016,0.529185627319946
MRT,2017,0.541970448502004
MRT,2018,0.551305077000081
MRT,2019,0.560596215779146
MRT,2020,0.5698367010588931
MRT,2021,0.57901535141641
MRT,2022,0.588120996197226
MUS,2009,0.404548202346069
MUS,2010,0.40304613182771803
MUS,2011,0.401665923228716
MUS,2012,0.400369511615085
MUS,2013,0.399108848558771
MUS,2014,0.397887571971735
MUS,2015,0.396709610617726
MUS,2016,0.395578893260494
MUS,2017,0.39449934866378894
MUS,2018,0.393474905591359
MUS,2019,0.392509492806955
MUS,2020,0.391607039074325
MUS,2021,0.39077147315722
MUS,2022,0.390000125885784
MWI,2009,0.154015312766848
MWI,2010,0.154776969380518
MWI,2011,0.155523153908723
MWI,2012,0.156253133040464
MWI,2013,0.156966173464742
MWI,2014,0.15766154187056
MWI,2015,0.158338504946918
MWI,2016,0.15899632938282
MWI,2017,0.159634281867266
MWI,2018,0.160221486554255
MWI,2019,0.161383746619001
MWI,2020,0.16296147175640902
MWI,2021,0.164881925800694
MWI,2022,0.167146031979436
MYS,2009,0.7024626283638391
MYS,2010,0.708625314831025
MYS,2011,0.714245166681964
MYS,2012,0.719680127926087
MYS,2013,0.724882717118078
MYS,2014,0.729802206910773
MYS,2015,0.734387869957006
MYS,2016,0.7385889789096141
MYS,2017,0.742354806421432
MYS,2018,0.745634625145296
MYS,2019,0.748377707734042
MYS,2020,0.750511895575672
MYS,2021,0.7550886281919069
MYS,2022,0.759741357073003
NAM,2009,0.40852490032824595
NAM,2010,0.417946176561991
NAM,2011,0.426276075621535
NAM,2012,0.43380407918569397
NAM,2013,0.44110676907913204
NAM,2014,0.448214248210559
NAM,2015,0.455103554445325
NAM,2016,0.46175172564878403
NAM,2017,0.468135799686288
NAM,2018,0.47423281442318904
NAM,2019,0.480019807724839
NAM,2020,0.48547381745659
NAM,2021,0.49057188148379605
NAM,2022,0.495291037671807
NCL,2009,0.666631859586932
NCL,2010,0.66703836218007
NCL,2011,0.6672620912221301
NCL,2012,0.667417059914448
NCL,2013,0.667584127864925
NCL,2014,0.667846387072769
NCL,2015,0.668278045547803
NCL,2016,0.6689020546584059
NCL,2017,0.669683393293094
NCL,2018,0.670588809757675
NCL,2019,0.671574673707832
