country,year,governance
GIN,2009,0.0
GIN,2010,0.0
GIN,2011,0.0
GIN,2012,0.0
GIN,2013,0.0
GIN,2014,0.0
GIN,2015,0.0
GIN,2016,0.0
GIN,2017,0.0
GIN,2018,0.0
GIN,2019,0.04503176198508467
GIN,2020,0.0007979631334953697
GIN,2021,0.0018657702934181753
GIN,2022,0.0
GMB,2009,0.05362225980205076
GMB,2010,0.05730095579754187
GMB,2011,0.06126256807458557
GMB,2012,0.07762854128208364
GMB,2013,0.06681023706600028
GMB,2014,0.08931415694510283
GMB,2015,0.059065285391186245
GMB,2016,0.0664177426058586
GMB,2017,0.09550213767320034
GMB,2018,0.10195133473934148
GMB,2019,0.09090152088498642
GMB,2020,0.07414632128112804
GMB,2021,0.09840564893975186
GMB,2022,0.10190061438945505
GNB,2009,0.0
GNB,2010,0.0
GNB,2011,0.0
GNB,2012,0.0
GNB,2013,0.0
GNB,2014,0.0
GNB,2015,0.0
GNB,2016,0.0
GNB,2017,0.0
GNB,2018,0.0
GNB,2019,0.0
GNB,2020,0.0
GNB,2021,0.0
GNB,2022,0.0
GNQ,2009,0.0
GNQ,2010,0.0
GNQ,2011,0.0
GNQ,2012,0.0
GNQ,2013,0.0
GNQ,2014,0.0
GNQ,2015,0.0
GNQ,2016,0.0
GNQ,2017,0.0
GNQ,2018,0.0
GNQ,2019,0.0
GNQ,2020,0.0
GNQ,2021,0.0
GNQ,2022,0.0
GRC,2009,0.4279273959106979
GRC,2010,0.3656070863126364
GRC,2011,0.3497440681210901
GRC,2012,0.34028603009272346
GRC,2013,0.3957102675831799
GRC,2014,0.3461127590504287
GRC,2015,0.3255116366273869
GRC,2016,0.29353814245476945
GRC,2017,0.35185111956348597
GRC,2018,0.3772006406189346
GRC,2019,0.416115110095513
GRC,2020,0.45786821977258324
GRC,2021,0.45328858395384597
GRC,2022,0.450308992162464
GRD,2009,0.4419385330798971
GRD,2010,0.44966972620619167
GRD,2011,0.4494028234371678
GRD,2012,0.4494700475091504
GRD,2013,0.42981810153076755
GRD,2014,0.3453175084098719
GRD,2015,0.27694807811378336
GRD,2016,0.2771426913119635
GRD,2017,0.2772058629848573
GRD,2018,0.21560060574215828
GRD,2019,0.2356657657050563
GRD,2020,0.23470002017702574
GRD,2021,0.23527314052236337
GRD,2022,0.2517764050893165
GTM,2009,0.07605114493673319
GTM,2010,0.06761960574209264
GTM,2011,0.04344658764793462
GTM,2012,0.03988364647157936
GTM,2013,0.05524442862120614
GTM,2014,0.07912534717458564
GTM,2015,0.05280547262117503
GTM,2016,0.04527876224568007
GTM,2017,0.0379418936952448
GTM,2018,0.01606603031364456
GTM,2019,0.011887255198329609
GTM,2020,0.012369948218836599
GTM,2021,0.02283383091783113
GTM,2022,0.0
GUM,2009,0.17404573681406524
GUM,2010,0.1747983065416375
GUM,2011,0.17435558194117626
GUM,2012,0.17446708827739638
GUM,2013,0.1745916015074666
GUM,2014,0.5170930193569379
GUM,2015,0.516164333672188
GUM,2016,0.5164871530125109
GUM,2017,0.5165919924986171
GUM,2018,0.517167498530515
GUM,2019,0.5177284289979482
GUM,2020,0.5161263914516863
GUM,2021,0.5170771038863226
GUM,2022,0.5775227867381187
GUY,2009,0.23804749790827573
GUY,2010,0.2521886713353354
GUY,2011,0.2513951854492205
GUY,2012,0.25971616604613756
GUY,2013,0.2584139406711779
GUY,2014,0.23514699326040278
GUY,2015,0.22741135556736558
GUY,2016,0.22750648890404138
GUY,2017,0.2133969176537475
GUY,2018,0.23834414005771007
GUY,2019,0.23851371988732498
GUY,2020,0.17943500275399735
GUY,2021,0.21950440597090937
GUY,2022,0.22390557282654638
HND,2009,0.05483768540297741
HND,2010,0.06170862610010379
HND,2011,0.06872718523823462
HND,2012,0.04122521933446695
HND,2013,0.0030228609558475153
HND,2014,0.06971597061592348
HND,2015,0.08455843784982578
HND,2016,0.12517167956059475
HND,2017,0.12908204859754635
HND,2018,0.09384415087500118
HND,2019,0.09862219084590494
HND,2020,0.07575371845199168
HND,2021,0.048057368114508246
HND,2022,0.041845890007823384
HRV,2009,0.40380607858556106
HRV,2010,0.35987709204285945
HRV,2011,0.3447441593000696
HRV,2012,0.3972547872068898
HRV,2013,0.4019422037691363
HRV,2014,0.40521948349036263
HRV,2015,0.35002518696756296
HRV,2016,0.35270480318445363
HRV,2017,0.39817144641692426
HRV,2018,0.42715479295214587
HRV,2019,0.40308654898281837
HRV,2020,0.4313719351362544
HRV,2021,0.5131195440083677
HRV,2022,0.5001891555316652
HTI,2009,0.0
HTI,2010,0.0
HTI,2011,0.0
HTI,2012,0.0
HTI,2013,0.0
HTI,2014,0.0
HTI,2015,0.0
HTI,2016,0.0
HTI,2017,0.0
HTI,2018,0.0
HTI,2019,0.0
HTI,2020,0.0
HTI,2021,0.0
HTI,2022,0.0
HUN,2009,0.44320255478925263
HUN,2010,0.41332846478978275
HUN,2011,0.41938189933200115
HUN,2012,0.40738451038423995
HUN,2013,0.4528121002545233
HUN,2014,0.48385138571460035
HUN,2015,0.45557531354294123
HUN,2016,0.4475913030025205
HUN,2017,0.4647057281772263
HUN,2018,0.4706686046720631
HUN,2019,0.4373084383563757
HUN,2020,0.5016820070669918
HUN,2021,0.522407217871812
HUN,2022,0.48107013271410926
IDN,2009,0.15819794779974009
IDN,2010,0.1833915495321799
IDN,2011,0.1591245746043077
IDN,2012,0.1821028866219132
IDN,2013,0.21272304290203015
IDN,2014,0.3704124472967524
IDN,2015,0.24564633445142509
IDN,2016,0.30605286589912045
IDN,2017,0.3172848089480109
IDN,2018,0.34895221626686584
IDN,2019,0.36817732043476487
IDN,2020,0.33597561736829484
IDN,2021,0.3141862596349873
IDN,2022,0.3422030109455953
IND,2009,0.23558439091690037
IND,2010,0.22881525040656378
IND,2011,0.24238366297530145
IND,2012,0.2371124068185144
IND,2013,0.2469350300423299
IND,2014,0.2617095869108555
IND,2015,0.3958120024086937
IND,2016,0.3890386787767166
IND,2017,0.3814108871884644
IND,2018,0.43002251892029186
IND,2019,0.4313154303134746
IND,2020,0.3802694505515478
IND,2021,0.34455742213560253
IND,2022,0.3769893602954696
IRL,2009,0.639799794491077
IRL,2010,0.6040647915867489
IRL,2011,0.67260174283227
IRL,2012,0.7144933530523944
IRL,2013,0.7040360064809625
IRL,2014,0.7459026486937973
IRL,2015,0.7278662700457312
IRL,2016,0.728888977925471
IRL,2017,0.7160849001139181
IRL,2018,0.7424479457898808
IRL,2019,0.692130025277166
IRL,2020,0.7564443113107883
IRL,2021,0.7950354385568387
IRL,2022,0.8235829561061777
IRN,2009,0.022361759104613566
IRN,2010,0.058914758373416656
IRN,2011,0.09064710211960764
IRN,2012,0.09211469152190396
IRN,2013,0.08026371183154776
IRN,2014,0.18197752369525982
IRN,2015,0.2034368723479257
IRN,2016,0.19972461333739966
IRN,2017,0.201611691406672
IRN,2018,0.17698607915943304
IRN,2019,0.12975288404994673
IRN,2020,0.03502066952299798
IRN,2021,0.05152135231956382
IRN,2022,0.03485112237402086
IRQ,2009,0.0
IRQ,2010,0.0
IRQ,2011,0.0
IRQ,2012,0.0
IRQ,2013,0.0
IRQ,2014,0.0
IRQ,2015,0.0
IRQ,2016,0.0
IRQ,2017,0.0
IRQ,2018,0.0
IRQ,2019,0.0
IRQ,2020,0.0
IRQ,2021,0.0
IRQ,2022,0.0
ISL,2009,0.8008155322443838
ISL,2010,0.7322703127974959
ISL,2011,0.731346725292245
ISL,2012,0.7474828555739997
ISL,2013,0.7656749574612478
ISL,2014,0.7229980968757375
ISL,2015,0.7219072825467941
ISL,2016,0.7180838440064264
ISL,2017,0.7460669996213621
ISL,2018,0.7836592758532767
ISL,2019,0.7823592074004126
ISL,2020,0.7771487372299589
ISL,2021,0.8545560632746823
ISL,2022,0.799797236250749
ISR,2009,
ISR,2010,
ISR,2011,
ISR,2012,
ISR,2013,
ISR,2014,
ISR,2015,
ISR,2016,
ISR,2017,
ISR,2018,
ISR,2019,
ISR,2020,
ISR,2021,
ISR,2022,
ITA,2009,0.383428753170267
ITA,2010,0.3759777965132243
ITA,2011,0.35601930615214966
ITA,2012,0.3991648397645451
ITA,2013,0.4195587669438486
ITA,2014,0.3833915952850729
ITA,2015,0.3871014032477625
ITA,2016,0.4079172374612399
ITA,2017,0.3928986215895221
ITA,2018,0.4083114313145479
ITA,2019,0.415996054531958
ITA,2020,0.44512071214508575
ITA,2021,0.4539592560030573
ITA,2022,0.500724529740328
JAM,2009,0.3310635867823552
JAM,2010,0.3244752028797655
JAM,2011,0.32030100305374415
JAM,2012,0.3163992943858128
JAM,2013,0.33254777794866114
JAM,2014,0.41387978714969864
JAM,2015,0.40804181605258544
JAM,2016,0.421363064957539
JAM,2017,0.4163454432308235
JAM,2018,0.42949580508064955
JAM,2019,0.43005219293942654
JAM,2020,0.3925057349617267
JAM,2021,0.37711616117018637
JAM,2022,0.34928804250103873
JOR,2009,0.3388512847314295
JOR,2010,0.2909455220957387
JOR,2011,0.31023553001033555
JOR,2012,0.338131722448049
JOR,2013,0.3449332494704593
JOR,2014,0.3905782963047545
JOR,2015,0.3909902684250331
JOR,2016,0.3846016285807603
JOR,2017,0.3566986058897437
JOR,2018,0.29549051643839347
JOR,2019,0.26975451416016083
JOR,2020,0.30333762778701295
JOR,2021,0.3062721202982121
JOR,2022,0.31280419546184896
JPN,2009,0.6995025157228182
JPN,2010,0.7015262642194272
JPN,2011,0.7012574986540479
JPN,2012,0.6956998620681
JPN,2013,0.7403967455575085
JPN,2014,0.8456025162522446
JPN,2015,0.8236677296806663
JPN,2016,0.858860822248769
JPN,2017,0.825779715899372
JPN,2018,0.8625083409157859
JPN,2019,0.8663085762033059
JPN,2020,0.8560430976564779
JPN,2021,0.8063428085178029
JPN,2022,0.929781727980881
KAZ,2009,0.017452473692249938
KAZ,2010,0.006829665051567751
KAZ,2011,0.021084272972478512
KAZ,2012,0.06350936192427253
KAZ,2013,0.0734472170770189
KAZ,2014,0.2639501060780822
KAZ,2015,0.2623882983969689
KAZ,2016,0.23098521207675057
KAZ,2017,0.27013132191415196
KAZ,2018,0.2322556391911176
KAZ,2019,0.2854334749995408
KAZ,2020,0.2832026619817447
KAZ,2021,0.2719421560554051
KAZ,2022,0.3185193200414207
KEN,2009,0.06916147823413964
KEN,2010,0.10223144048604212
KEN,2011,0.09260617563398311
KEN,2012,0.11297405634494909
KEN,2013,0.12928757712875658
KEN,2014,0.1303122458467648
KEN,2015,0.1459961087818168
KEN,2016,0.16265918166767887
KEN,2017,0.1669973729342487
KEN,2018,0.15338618141061264
KEN,2019,0.17087440772063073
KEN,2020,0.1432496279799594
KEN,2021,0.15278073991447735
KEN,2022,0.15746292757467376
KGZ,2009,0.0
KGZ,2010,0.014565923676723377
KGZ,2011,0.0
KGZ,2012,0.0
KGZ,2013,0.0
KGZ,2014,0.0
KGZ,2015,0.0
KGZ,2016,0.0
KGZ,2017,0.032806752394951816
KGZ,2018,0.08903522770136353
KGZ,2019,0.047023516137274395
KGZ,2020,0.07452878278546125
KGZ,2021,0.0
KGZ,2022,0.0
KHM,2009,0.003483755990933113
KHM,2010,6.049186059300654e-05
KHM,2011,0.02172144736793114
KHM,2012,0.03704487554853632
KHM,2013,0.0
KHM,2014,0.0706493296318807
KHM,2015,0.07335463283009289
KHM,2016,0.07907900603016592
KHM,2017,0.11339485223743737
KHM,2018,0.1075773392195955
KHM,2019,0.09773788546730598
KHM,2020,0.07315547702325664
KHM,2021,0.055851242704129306
KHM,2022,0.11495466639964404
KIR,2009,0.060980599531529886
KIR,2010,0.04790520706484797
KIR,2011,0.05960807810463279
KIR,2012,0.04227982351671274
KIR,2013,0.042352668658399005
KIR,2014,0.13148731085999193
KIR,2015,0.1309441259788916
KIR,2016,0.13113295470417843
KIR,2017,0.1311942635807168
KIR,2018,0.13153087415019749
KIR,2019,0.17672659489519313
KIR,2020,0.18208265730710657
KIR,2021,0.18275483266565695
KIR,2022,0.1826536207303485
KNA,2009,0.5898794339373652
KNA,2010,0.6809960260998031
KNA,2011,0.6805533014993418
KNA,2012,0.680664807835562
KNA,2013,0.6807893537462697
KNA,2014,0.40460466265117484
KNA,2015,0.516164333672188
KNA,2016,0.5164871530125109
KNA,2017,0.5165919924986171
KNA,2018,0.517167498530515
KNA,2019,0.5177284289979482
KNA,2020,0.5161263914516863
KNA,2021,0.40458877986119746
KNA,2022,0.4920906973976211
KOR,2009,0.6012740938819295
KOR,2010,0.6819038288569901
KOR,2011,0.6985212142111883
KOR,2012,0.7018527111105475
KOR,2013,0.6660949298016632
KOR,2014,0.6538395272183632
KOR,2015,0.657753785251215
KOR,2016,0.6538258667117571
KOR,2017,0.6526422066907853
KOR,2018,0.7192373397986964
KOR,2019,0.7980410768165581
KOR,2020,0.7862287256400976
KOR,2021,0.7975668154006067
KOR,2022,0.751261488959925
KWT,2009,0.30086174266625243
KWT,2010,0.3082681229333173
KWT,2011,0.2770512182067232
KWT,2012,0.275336824627658
KWT,2013,0.27151436650642474
KWT,2014,0.3121681322080823
KWT,2015,0.3438251797647503
KWT,2016,0.2651988005683032
KWT,2017,0.26373098240154186
KWT,2018,0.30800050119026146
KWT,2019,0.2294270319464349
KWT,2020,0.22946484344438492
KWT,2021,0.27581291615932696
KWT,2022,0.3751487214125303
LAO,2009,0.0
LAO,2010,0.0
LAO,2011,0.0
LAO,2012,0.0
LAO,2013,0.035464962794074247
LAO,2014,0.17586268223458956
LAO,2015,0.1504370806543111
LAO,2016,0.18040571573897554
LAO,2017,0.18984182505936925
LAO,2018,0.05397341325535819
LAO,2019,0.018677409358780688
LAO,2020,0.015802755095417977
LAO,2021,0.02324845016977264
LAO,2022,0.033954888562620224
LBN,2009,0.16107028173781773
LBN,2010,0.1865248383631997
LBN,2011,0.18131737481142451
LBN,2012,0.18111736930800512
LBN,2013,0.15967011249133095
LBN,2014,0.17898894472847912
LBN,2015,0.17373376744549632
LBN,2016,0.18575083013722174
LBN,2017,0.19358192797331247
LBN,2018,0.1028176657671433
LBN,2019,0.06275590981947933
LBN,2020,0.0
LBN,2021,0.0
LBN,2022,0.0
LBR,2009,0.0
LBR,2010,0.0
LBR,2011,0.0
LBR,2012,0.0
LBR,2013,0.0
LBR,2014,0.0
LBR,2015,0.0
LBR,2016,0.0
LBR,2017,0.0
LBR,2018,0.0
LBR,2019,0.0
LBR,2020,0.0
LBR,2021,0.0
LBR,2022,0.0
LBY,2009,0.0
LBY,2010,0.0
LBY,2011,0.0
LBY,2012,0.0
LBY,2013,0.0
LBY,2014,0.0
LBY,2015,0.0
LBY,2016,0.0
LBY,2017,0.0
LBY,2018,0.0
LBY,2019,0.0
LBY,2020,0.0
LBY,2021,0.0
LBY,2022,0.0
LCA,2009,0.5553560003187016
LCA,2010,0.6147004763987297
LCA,2011,0.6143757942620511
LCA,2012,0.5375094961763327
LCA,2013,0.5375845636013905
LCA,2014,0.3513695703653022
LCA,2015,0.31135575691331113
LCA,2016,0.33127735083429416
LCA,2017,0.33134055518782574
LCA,2018,0.3316874601582174
LCA,2019,0.36447721862150584
LCA,2020,0.30480770091778336
LCA,2021,0.22301159397915457
LCA,2022,0.3258018733718097
LKA,2009,0.23487290075105985
LKA,2010,0.2054893471251725
LKA,2011,0.2126500343571545
LKA,2012,0.20926353594435504
LKA,2013,0.219155344078422
LKA,2014,0.31177717373791786
LKA,2015,0.29547868604750493
LKA,2016,0.25401012668387807
LKA,2017,0.24327744573886637
LKA,2018,0.23423389623989
LKA,2019,0.2428079883766736
LKA,2020,0.22904793654779648
LKA,2021,0.18920886646619492
LKA,2022,0.10147991653888022
LSO,2009,0.15717174309175463
LSO,2010,0.1510344500329061
LSO,2011,0.14344116919818511
LSO,2012,0.12132569138013566
LSO,2013,0.11832390943567792
LSO,2014,0.10310267360951597
LSO,2015,0.07985615159737401
LSO,2016,0.06319203293110222
LSO,2017,0.05924326414471927
LSO,2018,0.05963291538937146
LSO,2019,0.04571531020559452
LSO,2020,0.034550721951237984
LSO,2021,0.03290865062365442
LSO,2022,0.021692426961552637
LTU,2009,0.44146257227077945
LTU,2010,0.4547768928805165
LTU,2011,0.45549181451332743
LTU,2012,0.496657424364422
LTU,2013,0.4977276498915427
LTU,2014,0.5257870167538596
LTU,2015,0.5535293487487466
LTU,2016,0.542343191273433
LTU,2017,0.5139174090999497
LTU,2018,0.5475552954757774
LTU,2019,0.5442320667777851
LTU,2020,0.5795682024975981
LTU,2021,0.5859651432238755
LTU,2022,0.5743462941039096
LUX,2009,0.888039631678754
LUX,2010,0.8708336680375321
LUX,2011,0.903015239831109
LUX,2012,0.8881764655092796
LUX,2013,0.8658851331791548
LUX,2014,0.864899779268436
LUX,2015,0.8869114307001519
LUX,2016,0.8846575778326972
LUX,2017,0.9015607553645757
LUX,2018,0.9008308659996461
LUX,2019,0.9139057028954848
LUX,2020,0.9139899208991306
LUX,2021,0.9037852936999116
LUX,2022,0.9084662394958711
LVA,2009,0.4058416247924207
LVA,2010,0.449263898045822
LVA,2011,0.45234316578253553
LVA,2012,0.4654011394692625
LVA,2013,0.496724060184924
LVA,2014,0.5519250235578377
LVA,2015,0.5150286488275265
LVA,2016,0.4910592311069474
LVA,2017,0.4854443053629122
LVA,2018,0.5269457741288175
LVA,2019,0.5370942559922727
LVA,2020,0.5264271977679909
LVA,2021,0.5535689250011389
LVA,2022,0.5038898455964049
MAR,2009,0.17541165675212367
MAR,2010,0.22791859174687124
MAR,2011,0.21209969241637303
MAR,2012,0.20037165728547165
MAR,2013,0.1945627392753748
MAR,2014,0.17800512680773764
MAR,2015,0.18886853030400375
MAR,2016,0.2204723084210356
MAR,2017,0.1801260021599287
MAR,2018,0.16278460995560726
MAR,2019,0.22255524155272507
MAR,2020,0.24725546369609253
MAR,2021,0.22553842821426653
MAR,2022,0.22689683160562782
MDA,2009,0.022241396315545975
MDA,2010,0.06868672660862135
MDA,2011,0.07679600203378144
MDA,2012,0.08229399645571946
MDA,2013,0.10229810898718192
MDA,2014,0.11450782403881862
MDA,2015,0.06059794194336979
MDA,2016,0.06957586872161643
MDA,2017,0.13455435603816285
MDA,2018,0.19565937075784925
MDA,2019,0.17685829786558174
MDA,2020,0.1771645808031711
MDA,2021,0.19744317801163055
MDA,2022,0.22239569467891893
MDG,2009,0.08998636498429137
MDG,2010,0.051581974902708085
MDG,2011,0.02366306942171415
MDG,2012,0.0
MDG,2013,0.0
MDG,2014,0.0
MDG,2015,0.0
MDG,2016,0.0
MDG,2017,0.0
MDG,2018,0.0
MDG,2019,0.0
MDG,2020,0.0
MDG,2021,0.0
MDG,2022,0.0
MDV,2009,0.21485591204829882
MDV,2010,0.26423740156510184
MDV,2011,0.2343881161697325
MDV,2012,0.2535938080387702
MDV,2013,0.23452619186449508
MDV,2014,0.2099432278496029
MDV,2015,0.19025951629126522
MDV,2016,0.244406431052776
MDV,2017,0.16495205521668274
MDV,2018,0.16535892915746242
MDV,2019,0.26842039248269506
MDV,2020,0.23399258241027415
MDV,2021,0.3141933513333929
MDV,2022,0.19381830702661818
MEX,2009,0.3000801852129395
MEX,2010,0.2431046305261079
MEX,2011,0.29844072833638097
MEX,2012,0.3308901833181161
MEX,2013,0.33894092772095225
MEX,2014,0.30907062867546875
MEX,2015,0.29879867936235366
MEX,2016,0.3079701408777326
MEX,2017,0.2693830333501333
MEX,2018,0.2573188124980432
MEX,2019,0.26328652572727657
MEX,2020,0.2509994882865731
MEX,2021,0.25117037534170056
MEX,2022,0.23755081757478422
MHL,2009,0.0
MHL,2010,0.013133858127730168
MHL,2011,0.0
MHL,2012,0.0
MHL,2013,0.0
MHL,2014,0.0
MHL,2015,0.16260418015423822
MHL,2016,0.16283242172872858
MHL,2017,0.1629065414152902
MHL,2018,0.1568246420375358
MHL,2019,0.15722125425804198
MHL,2020,0.195872415835756
MHL,2021,0.196544591194307
MHL,2022,0.21185997993801003
MKD,2009,0.18943142160970602
MKD,2010,0.095234025720577
MKD,2011,0.15041371399827436
MKD,2012,0.23475110001392846
MKD,2013,0.23896043152559948
MKD,2014,0.31207335835842276
MKD,2015,0.24249582292427782
MKD,2016,0.22629554055049517
MKD,2017,0.23353364821345735
MKD,2018,0.2770308254887275
MKD,2019,0.22748949497237797
MKD,2020,0.23595737503626732
MKD,2021,0.24037151610511634
MKD,2022,0.26974850092280317
MLI,2009,0.0030993663289688987
MLI,2010,0.0
MLI,2011,0.0
MLI,2012,0.0
MLI,2013,0.0
MLI,2014,0.0
MLI,2015,0.0
MLI,2016,0.0
MLI,2017,0.0
MLI,2018,0.0
MLI,2019,0.0
MLI,2020,0.0
MLI,2021,0.0
MLI,2022,0.0
MLT,2009,0.589505436718226
MLT,2010,0.5889260090097904
MLT,2011,0.5890960136876969
MLT,2012,0.6164081377664051
MLT,2013,0.6543606199883015
MLT,2014,0.6140066664579463
MLT,2015,0.5958523760686486
MLT,2016,0.6289939742786386
MLT,2017,0.5967424659201406
MLT,2018,0.5974923231547743
MLT,2019,0.5908829256020705
MLT,2020,0.6183611326821475
MLT,2021,0.6003496893607333
MLT,2022,0.5644573291853324
MMR,2009,0.0
MMR,2010,0.0
MMR,2011,0.0
MMR,2012,0.0
MMR,2013,0.0
MMR,2014,0.0
MMR,2015,0.0
MMR,2016,0.0
MMR,2017,0.0
MMR,2018,0.0
MMR,2019,0.0
MMR,2020,0.0
MMR,2021,0.0
MMR,2022,0.0
MNE,2009,0.21966758039551312
MNE,2010,0.15608697468080654
MNE,2011,0.15783960460611365
MNE,2012,0.23567534113193567
MNE,2013,0.2633245986703294
MNE,2014,0.36827863041198716
MNE,2015,0.36870119105891735
MNE,2016,0.3477665300463496
MNE,2017,0.3598652943326087
MNE,2018,0.32836560404701326
MNE,2019,0.331528305452065
MNE,2020,0.29566578269898797
MNE,2021,0.2580718724351827
MNE,2022,0.2724345879059809
MNG,2009,0.061348583513311045
MNG,2010,0.09048582317199708
MNG,2011,0.08815275243848211
MNG,2012,0.08747096897241419
MNG,2013,0.1027040678701028
MNG,2014,0.16651768653242058
MNG,2015,0.15731043971863537
MNG,2016,0.14884164459688756
MNG,2017,0.11996137279332977
MNG,2018,0.16892667438757625
MNG,2019,0.15547143486758686
MNG,2020,0.16426468336154904
MNG,2021,0.1510842880055719
MNG,2022,0.16850538828552075
MOZ,2009,0.1198535266885448
MOZ,2010,0.054330547265385526
MOZ,2011,0.03651891336356378
MOZ,2012,0.08385681723660529
MOZ,2013,0.08842060294600292
MOZ,2014,0.0793027049960002
MOZ,2015,0.07654037408480324
MOZ,2016,0.043122493762736844
MOZ,2017,0.04065693572352544
MOZ,2018,0.0415642155905074
MOZ,2019,0.05368000648906774
MOZ,2020,0.0
MOZ,2021,0.0
MOZ,2022,0.014255784423872047
MRT,2009,0.016668563233014435
MRT,2010,0.09769167504543749
MRT,2011,0.10099268090971651
MRT,2012,0.05355725801343945
MRT,2013,0.0
MRT,2014,0.0
MRT,2015,0.0
MRT,2016,0.0
MRT,2017,0.0
MRT,2018,0.0
MRT,2019,0.0
MRT,2020,0.0
MRT,2021,0.0
MRT,2022,0.0
MUS,2009,0.5263310513315431
MUS,2010,0.5057810741066796
MUS,2011,0.5101704105714281
MUS,2012,0.5895172344284767
MUS,2013,0.568821926407256
MUS,2014,0.6101259714401291
MUS,2015,0.6122847890128218
MUS,2016,0.6257825460426067
MUS,2017,0.6023528163748819
MUS,2018,0.5712292148692457
MUS,2019,0.5470351504443357
MUS,2020,0.5379943787995735
MUS,2021,0.5075519071472488
MUS,2022,0.5053285453148744
MWI,2009,0.08575667343526248
MWI,2010,0.08876724647129176
MWI,2011,0.07526586189070951
MWI,2012,0.07780475528117471
MWI,2013,0.07970134341605084
MWI,2014,0.08874887995284052
MWI,2015,0.07477329931758282
MWI,2016,0.06710985315347566
MWI,2017,0.07715264583424157
MWI,2018,0.0590191403305937
MWI,2019,0.041918179578666816
MWI,2020,0.021532193794352106
MWI,2021,0.0439683340306292
MWI,2022,0.010734576422005109
MYS,2009,0.496880992607705
MYS,2010,0.5800683796593357
MYS,2011,0.5607650707251487
MYS,2012,0.5524833722548835
MYS,2013,0.5507792077154541
MYS,2014,0.5665321248382063
MYS,2015,0.5395017405380893
MYS,2016,0.5201387240786167
MYS,2017,0.5148436764175014
MYS,2018,0.5469211603796418
MYS,2019,0.5332090183657994
MYS,2020,0.549631365673526
MYS,2021,0.528754614751164
MYS,2022,0.5229000745706793
NAM,2009,0.4207960232108347
NAM,2010,0.3449547206495028
NAM,2011,0.32801177078140514
NAM,2012,0.39615351507384605
NAM,2013,0.375742005711399
NAM,2014,0.36954314233090985
NAM,2015,0.3617976677658908
NAM,2016,0.34290440279435136
NAM,2017,0.35383418066601696
NAM,2018,0.36860899897964505
NAM,2019,0.3598426466506039
NAM,2020,0.3151032456513999
NAM,2021,0.3182843462555407
NAM,2022,0.32017158772800214
NCL,2009,
NCL,2010,
NCL,2011,
NCL,2012,
NCL,2013,
NCL,2014,
NCL,2015,
NCL,2016,
NCL,2017,
NCL,2018,
NCL,2019,
NCL,2020,
NCL,2021,
NCL,2022,
NER,2009,0.04299428762059398
NER,2010,0.025916530121515104
NER,2011,0.038777570284777095
NER,2012,0.07334548225150507
NER,2013,0.05778672079800365
NER,2014,0.07369859654308134
NER,2015,0.07302377405286771
NER,2016,0.08113275535228809
NER,2017,0.05209296935556198
NER,2018,0.06587259688648948
NER,2019,0.0489071300589382
NER,2020,0.05128324119245402
NER,2021,0.05712523200801829
NER,2022,0.0553433855925055
NGA,2009,0.0
NGA,2010,0.0
NGA,2011,0.0
NGA,2012,0.0
NGA,2013,0.0
NGA,2014,0.0
NGA,2015,0.0
NGA,2016,0.0
NGA,2017,0.0
NGA,2018,0.0
NGA,2019,0.0
NGA,2020,0.0
NGA,2021,0.0
NGA,2022,0.0
NIC,2009,0.0
NIC,2010,0.0
NIC,2011,0.004287144110305556
NIC,2012,0.019742667428953413
NIC,2013,0.02605542283222332
NIC,2014,0.01741515240386679
NIC,2015,0.019416351260384653
NIC,2016,0.009233620088500457
NIC,2017,0.10346546136988505
NIC,2018,0.014252908527744438
NIC,2019,0.023079850759292125
NIC,2020,0.0052680207736434965
NIC,2021,0.019362264804802794
NIC,2022,0.0
NLD,2009,0.8468222883780004
NLD,2010,0.833530125240701
NLD,2011,0.8719338290288902
NLD,2012,0.8938014568897613
NLD,2013,0.8839213157433939
NLD,2014,0.8925666516706112
NLD,2015,0.8962132225991316
NLD,2016,0.9073071879951728
NLD,2017,0.9212676374951231
NLD,2018,0.9293926649877098
NLD,2019,0.9406333337668965
NLD,2020,0.9327254691125814
NLD,2021,0.871879317725017
NLD,2022,0.8429368546677002
NOR,2009,0.8500812996226889
NOR,2010,0.8478422510841637
NOR,2011,0.8585969914596996
NOR,2012,0.9035324762857854
NOR,2013,0.8981959568952844
NOR,2014,0.9046960703951396
NOR,2015,0.8958913836779431
NOR,2016,0.9067979256161232
NOR,2017,0.9405451614060752
NOR,2018,0.8992750388752527
NOR,2019,0.9016432412944173
NOR,2020,0.9033494973946667
NOR,2021,0.9170110824618115
NOR,2022,0.8613277201941308
NPL,2009,0.00885302138052295
NPL,2010,0.03979266357590622
NPL,2011,0.0058784950880020745
NPL,2012,0.0
NPL,2013,0.0
NPL,2014,0.0
NPL,2015,0.0
NPL,2016,0.0
NPL,2017,0.0
NPL,2018,0.0
NPL,2019,0.0
NPL,2020,0.0
NPL,2021,0.0
NPL,2022,0.0
NRU,2009,0.17197378437668118
NRU,2010,0.1752862611448331
NRU,2011,0.17333751471200642
NRU,2012,0.17382834521132934
NRU,2013,0.17437649754937729
NRU,2014,0.19654432974920416
NRU,2015,0.2686917724990994
NRU,2016,0.2515310715412496
NRU,2017,0.25163081284785677
NRU,2018,0.35922524404102885
NRU,2019,0.2527123131950232
NRU,2020,0.2511877614410174
